CUSTOMER,NUMBER_OF_LATE_PAYMENTS,NUMBER_OF_CREDIT_APPLICATIONS,DECLARED_BANKRUPTCY_IN_PAST_7_YRS,AVERAGE_MONTHLY_FEE,CREDIT_SCORE,SATISFACTION,DEFAULT_DATA,AVERAGE_CASH_BALANCE,AGE,AGE_RANGE,GENDER,NUMBER_OF_PRODUCTS,CUST_ACQUISITION_YEAR,NO_OF_UNIQUE_PRODUCTS,NO_OF_UNIQUE_PRODUCTS_GROUPED,EQUITIES_BALANCE,INITIAL_MORTGAGE_AMT,ADDRESS_CHANGES,HOUSEHOLD,CLIENTS_IN_HOUSEHOLD,AVERAGE_CREDIT_CARD_BALANCE,CUSTOMER_TYPE,HOME_BRANCH_CITY,HOME_BRANCH_STATE,SALESPERSON,CHURN,COUNT,BANKID
UX3911,0,0,No,70,409,2,1,1K,85,80+,Female,2,2010,16,11 to 20,4000,Less than 150K,0,2911,1,6000,Personal,Chicago IL,Illinois,UX6,no,1,K
UX3912,,,Yes,,409,3,0,5K,53,50-59,Female,1,2005,28,21 to 30,10000,Less than 150K,0,2912,1,6500,Personal,Chicago IL,Illinois,UX9,no,1,K
UX3913,0,32,No,75,409,4,0,1K,49,40-49,Female,2,2005,27,21 to 30,8000,300K+,0,2913,1,7000,Small Business,Chicago IL,Illinois,UX7,yes,1,K
UX3914,0,1,No,81,409,5,1,25K,52,50-59,Male,2,2008,4,1 to 10,4000,300K+,0,2914,1,8500,Small Business,Chicago IL,Illinois,UX7,no,1,K
UX3915,0,0,No,83,491,3,1,1K,55,50-59,Female,2,2010,0,0,8000,300K+,0,2915,1,21000,Small Business,Chicago IL,Illinois,UX6,no,1,K
UX3916,0,0,No,76,409,3,1,25K,53,50-59,Female,1,2003,18,11 to 20,3000,300K+,1,2916,1,6000,Small Business,Chicago IL,Illinois,UX14,no,1,K
UX3917,35,39,No,81,409,1,0,1K,61,60-69,Female,1,2010,18,11 to 20,8000,150K - 300K,0,2917,1,2000,Small Business,Chicago IL,Illinois,UX6,yes,1,K
UX3918,0,0,No,75,409,4,0,1K,33,30-39,Male,1,2008,13,11 to 20,10000,Less than 150K,0,2918,1,4000,Small Business,Chicago IL,Illinois,UX9,no,1,K
UX3919,0,0,No,70,409,2,0,1K,80,80+,Male,1,2005,45,41 to 50,3000,Less than 150K,0,2919,1,7500,Small Business,Chicago IL,Illinois,UX16,no,1,K
UX3920,34,46,No,117,806,5,1,10K,55,50-59,Male,1,2007,9,1 to 10,7000,300K+,0,2920,1,12000,Corporate,Miami FL,Florida,UX17,yes,1,K
UX3921,0,0,No,105,806,4,1,1K,33,30-39,Female,3,2008,33,31 to 40,9000,300K+,0,2921,1,0,Corporate,Miami FL,Florida,UX16,no,1,K
UX3922,178,176,No,113,859,3,1,1K,48,40-49,Female,1,2003,16,11 to 20,1000,300K+,1,2922,1,5000,Corporate,Miami FL,Florida,UX13,yes,1,K
UX3923,0,0,No,112,859,4,1,1K,26,20-29,Male,1,2005,12,11 to 20,18000,Less than 150K,1,2923,1,6000,Corporate,Miami FL,Florida,UX12,no,1,K
UX3924,26,21,No,114,806,2,0,1K,16,0-19,Female,2,2011,44,41 to 50,9000,Less than 150K,1,2924,1,4000,Corporate,Miami FL,Florida,UX17,yes,1,K
UX3925,0,0,No,105,806,4,0,1K,39,30-39,Female,1,2005,10,11 to 20,24000,300K+,1,2925,1,2000,Personal,Miami FL,Florida,UX10,no,1,K
UX3926,0,0,No,118,859,5,0,1K,33,30-39,Female,1,2010,0,0,9000,300K+,1,2926,1,1300,Personal,Miami FL,Florida,UX13,no,1,K
UX3927,0,20,No,126,806,4,0,25K,55,50-59,Female,1,2008,10,1 to 10,10000,300K+,0,2927,1,9000,Personal,Miami FL,Florida,UX10,yes,1,K
UX3928,0,0,No,109,806,3,0,1K,28,20-29,Female,2,2003,22,21 to 30,17000,300K+,3,2928,3,4500,Personal,Miami FL,Florida,UX17,no,1,K
UX3929,2,4,No,117,806,4,0,1K,67,60-69,Female,1,2004,6,1 to 10,7000,300K+,0,2929,1,8500,Personal,Miami FL,Florida,UX10,no,1,K
UX3930,0,0,No,110,806,4,1,1K,47,40-49,Female,1,2009,11,11 to 20,5000,300K+,1,2930,1,1000,Personal,Miami FL,Florida,UX17,no,1,K
UX3931,7,0,No,113,859,4,1,1K,43,40-49,Female,1,2012,32,31 to 40,4000,300K+,1,2931,1,3000,Personal,Miami FL,Florida,UX13,no,1,K
UX3932,0,0,No,114,806,2,0,1K,42,40-49,Male,1,2003,2,1 to 10,11000,300K+,2,2932,2,0,Personal,Miami FL,Florida,UX17,no,1,K
UX3933,0,0,No,120,859,2,0,1K,38,30-39,Female,1,2006,15,11 to 20,24000,Less than 150K,1,2933,1,2000,Personal,Miami FL,Florida,UX13,no,1,K
UX3934,0,98,No,137,859,3,0,25K,64,60-69,Female,1,2009,28,21 to 30,5000,Less than 150K,0,2934,1,1500,Personal,Miami FL,Florida,UX12,yes,1,K
UX3935,0,0,No,111,806,3,1,10K,56,50-59,Female,1,2007,13,11 to 20,9000,Less than 150K,0,2935,1,0,Personal,Miami FL,Florida,UX10,no,1,K
UX3936,0,0,No,120,859,3,1,1K,20,20-29,Female,0,2003,13,11 to 20,3000,Less than 150K,0,2936,1,1500,Personal,Miami FL,Florida,UX13,no,1,K
UX3937,26,29,No,123,859,2,1,1K,80,80+,Female,1,2010,51,51 to 60,3000,Less than 150K,0,2937,1,5500,Personal,Miami FL,Florida,UX12,yes,1,K
UX3938,0,0,No,116,806,3,0,1K,53,50-59,Male,2,2010,37,31 to 40,9000,Less than 150K,0,2938,1,1000,Personal,Miami FL,Florida,UX17,no,1,K
UX3939,2,0,No,100,737,5,1,5K,28,20-29,Female,2,2004,21,21 to 30,9000,300K+,1,2939,1,6000,Corporate,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX3940,14,11,No,113,835,5,0,10K,39,30-39,Male,1,2012,13,11 to 20,9000,300K+,0,2940,1,4000,Corporate,Dallas/Fort Worth TX,Texas,UX14,yes,1,K
UX3941,0,0,No,127,835,4,0,1K,50,50-59,Female,1,2003,27,21 to 30,1000,300K+,0,2941,1,4500,Corporate,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX3942,15,82,No,114,737,2,1,10K,65,60-69,Female,1,2012,26,21 to 30,3000,Less than 150K,0,2942,1,5500,Corporate,Dallas/Fort Worth TX,Texas,UX6,yes,1,K
UX3943,0,0,No,115,737,3,1,25K,25,20-29,Female,1,2007,13,11 to 20,18000,Less than 150K,1,2943,1,9000,Corporate,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX3944,0,0,No,123,737,5,1,25K,35,30-39,Male,1,2003,9,1 to 10,6000,300K+,0,2944,1,8100,Personal,Dallas/Fort Worth TX,Texas,UX16,no,1,K
UX3945,22,43,No,131,737,4,0,1K,39,30-39,Female,2,2011,23,21 to 30,7000,300K+,1,2945,1,3500,Personal,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX3946,0,10,No,112,737,4,1,25K,34,30-39,Male,1,2003,16,11 to 20,10000,300K+,2,2946,2,9500,Personal,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX3947,0,0,No,111,835,4,0,10K,56,50-59,Male,1,2003,10,11 to 20,1000,300K+,0,2947,1,3400,Personal,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX3948,0,0,No,102,835,4,0,25K,35,30-39,Female,1,2012,6,1 to 10,19000,300K+,1,2948,1,8500,Personal,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX3949,0,42,No,159,737,4,1,1K,41,40-49,Male,1,2003,7,1 to 10,1000,300K+,0,2949,1,10300,Personal,Dallas/Fort Worth TX,Texas,UX16,yes,1,K
UX3950,0,0,No,110,835,4,0,1K,25,20-29,Male,2,2010,15,11 to 20,1000,300K+,0,2950,1,12500,Personal,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX3951,0,0,No,101,737,4,1,1K,44,40-49,Male,1,2004,21,21 to 30,9000,300K+,1,2951,1,2500,Personal,Dallas/Fort Worth TX,Texas,UX16,no,1,K
UX3952,0,0,No,108,737,2,1,1K,30,30-39,Female,1,2011,38,31 to 40,11000,300K+,1,2952,1,2500,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX3953,0,0,No,110,737,3,0,1K,43,40-49,Female,2,2007,2,1 to 10,19000,300K+,1,2953,1,17000,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX3954,0,0,No,112,835,3,0,1K,33,30-39,Male,2,2005,11,11 to 20,22000,300K+,3,2954,3,10500,Personal,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX3955,0,7,No,112,737,4,0,1K,75,70-79,Female,1,2012,17,11 to 20,2000,300K+,0,2955,1,18000,Personal,Dallas/Fort Worth TX,Texas,UX6,yes,1,K
UX3956,0,2,No,122,737,5,0,25K,39,30-39,Male,2,2008,6,1 to 10,14000,300K+,1,2956,1,8000,Personal,Dallas/Fort Worth TX,Texas,UX16,no,1,K
UX3957,0,0,No,103,737,5,0,10K,62,60-69,Male,1,2006,22,21 to 30,1000,300K+,0,2957,1,7500,Personal,Dallas/Fort Worth TX,Texas,UX16,no,1,K
UX3958,0,0,No,117,835,4,1,10K,29,20-29,Female,1,2009,16,11 to 20,36000,300K+,1,2958,1,4500,Personal,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX3959,15,11,No,107,835,4,0,1K,62,60-69,Female,2,2011,13,11 to 20,3000,300K+,0,2959,1,6000,Personal,Dallas/Fort Worth TX,Texas,UX14,yes,1,K
UX3960,25,3,No,100,835,3,1,1K,58,50-59,Female,1,2008,5,1 to 10,10000,300K+,0,2960,1,9000,Personal,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX3961,0,0,No,91,737,2,0,1K,57,50-59,Male,1,2009,29,21 to 30,5000,300K+,0,2961,1,6000,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX3962,0,9,No,119,737,3,1,1K,47,40-49,Female,1,2011,5,1 to 10,31000,300K+,1,2962,1,5000,Personal,Dallas/Fort Worth TX,Texas,UX6,yes,1,K
UX3963,0,0,No,120,835,4,1,1K,36,30-39,Female,2,2005,35,31 to 40,9000,300K+,2,2963,2,4500,Personal,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX3964,1,7,No,107,737,2,0,1K,33,30-39,Female,2,2009,10,11 to 20,21000,Less than 150K,3,2964,3,12000,Personal,Dallas/Fort Worth TX,Texas,UX16,yes,1,K
UX3965,0,0,No,106,835,4,1,25K,62,60-69,Male,2,2006,29,21 to 30,2000,Less than 150K,0,2965,1,13400,Personal,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX3966,0,0,No,102,737,3,0,25K,41,40-49,Female,0,2010,0,0,35000,Less than 150K,2,2966,2,9000,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX3967,0,5,No,120,737,2,1,1K,66,60-69,Female,1,2005,24,21 to 30,13000,Less than 150K,3,2967,3,10500,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX3968,0,0,No,109,835,3,1,10K,63,60-69,Male,1,2005,24,21 to 30,3000,Less than 150K,0,2968,1,9000,Personal,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX3969,,,Yes,,737,2,1,1K,63,60-69,Female,1,2010,58,51 to 60,9000,Less than 150K,0,2969,1,1500,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX11010,6,51,No,97,534,1,0,1K,67,60-69,Male,4,2010,8,1 to 10,1000,Less than 150K,0,10010,1,200,Personal,Atlanta GA,Georgia,UX12,yes,1,K
UX11011,,,Yes,,508,4,1,25K,76,70-79,Female,1,2009,26,21 to 30,2000,Less than 150K,0,10011,1,16500,Personal,Atlanta GA,Georgia,UX7,no,1,K
UX11012,0,0,No,101,508,3,0,1K,72,70-79,Female,2,2007,12,11 to 20,42000,Less than 150K,2,10012,2,8200,Personal,Atlanta GA,Georgia,UX19,no,1,K
UX11013,,,Yes,,508,4,0,25K,71,70-79,Male,1,2005,28,21 to 30,5000,Less than 150K,0,10013,1,6000,Personal,Atlanta GA,Georgia,UX15,no,1,K
UX11014,0,0,No,86,515,5,1,25K,32,30-39,Male,0,2003,0,0,7000,300K+,3,10014,3,0,Small Business,Savannah GA,Georgia,UX12,no,1,K
UX11015,0,0,No,78,457,3,1,25K,63,60-69,Male,1,2003,21,21 to 30,10000,300K+,0,10015,1,18000,Small Business,Atlanta GA,Georgia,UX7,no,1,K
UX11016,0,0,No,65,357,4,0,1K,41,40-49,Male,1,2003,38,31 to 40,1000,300K+,0,10016,1,7500,Small Business,Atlanta GA,Georgia,UX14,no,1,K
UX11017,31,15,No,68,457,4,1,1K,38,30-39,Male,2,2010,10,11 to 20,25000,300K+,3,10017,3,9000,Small Business,Atlanta GA,Georgia,UX16,yes,1,K
UX11018,4,6,No,94,534,4,0,25K,54,50-59,Male,1,2004,4,1 to 10,3000,300K+,1,10018,1,4000,Small Business,Atlanta GA,Georgia,UX8,yes,1,K
UX11019,2,56,No,84,534,3,0,1K,22,20-29,Female,1,2005,18,11 to 20,21000,300K+,3,10019,3,6000,Small Business,Atlanta GA,Georgia,UX16,yes,1,K
UX1102,27,18,No,86,562,4,0,10K,30,30-39,Female,1,2006,4,1 to 10,10000,300K+,0,102,1,13500,Personal,Nashville TN,Tennessee,UX16,yes,1,K
UX11020,0,0,No,87,508,3,0,25K,57,50-59,Female,1,2005,40,41 to 50,7000,Less than 150K,0,10020,1,2000,Small Business,Atlanta GA,Georgia,UX19,no,1,K
UX11021,24,4,No,80,534,3,1,1K,54,50-59,Female,1,2006,39,31 to 40,1000,Less than 150K,3,10021,3,8000,Small Business,Atlanta GA,Georgia,UX16,no,1,K
UX11022,21,18,No,96,534,2,0,1K,55,50-59,Female,3,2008,23,21 to 30,6000,Less than 150K,0,10022,1,1500,Small Business,Atlanta GA,Georgia,UX16,yes,1,K
UX11023,0,14,No,70,457,2,1,1K,80,80+,Male,2,2008,23,21 to 30,2000,Less than 150K,0,10023,1,9000,Small Business,Atlanta GA,Georgia,UX16,yes,1,K
UX11024,120,111,No,91,534,2,0,1K,41,40-49,Female,1,2003,13,11 to 20,11000,Less than 150K,2,10024,2,9000,Small Business,Atlanta GA,Georgia,UX9,yes,1,K
UX11025,0,0,No,83,457,2,0,1K,27,20-29,Female,2,2009,22,21 to 30,7000,Less than 150K,0,10025,1,5000,Small Business,Atlanta GA,Georgia,UX7,no,1,K
UX11026,19,18,No,93,534,2,1,1K,85,80+,Male,1,2011,39,31 to 40,9000,Less than 150K,0,10026,1,3000,Small Business,Atlanta GA,Georgia,UX16,yes,1,K
UX11027,0,11,No,115,630,5,1,1K,37,30-39,Male,1,2012,23,21 to 30,5000,300K+,3,10027,3,7500,Corporate,Jacksonville FL,Florida,UX12,yes,1,K
UX11028,0,4,No,103,630,3,1,1K,16,0-19,Male,2,2009,19,11 to 20,2000,Less than 150K,1,10028,1,17500,Corporate,Jacksonville FL,Florida,UX12,no,1,K
UX11029,0,2,No,111,630,4,0,1K,46,40-49,Female,1,2006,31,31 to 40,6000,300K+,1,10029,1,7100,Personal,Jacksonville FL,Florida,UX12,no,1,K
UX1103,27,36,No,96,562,4,0,1K,38,30-39,Female,2,2004,37,31 to 40,40000,300K+,2,103,2,12500,Personal,Nashville TN,Tennessee,UX11,yes,1,K
UX11030,25,28,No,113,630,4,0,10K,45,40-49,Female,1,2005,4,1 to 10,18000,300K+,4,10030,4,5500,Personal,Jacksonville FL,Florida,UX8,yes,1,K
UX11031,6,14,No,111,630,4,0,25K,50,50-59,Female,1,2011,30,21 to 30,4000,300K+,0,10031,1,1000,Personal,Jacksonville FL,Florida,UX16,yes,1,K
UX11032,0,0,No,94,667,4,0,1K,36,30-39,Female,0,2005,0,0,23000,300K+,2,10032,2,8000,Personal,Orlando FL,Florida,UX8,no,1,K
UX11033,0,0,No,98,630,4,0,1K,59,50-59,Female,2,2008,19,11 to 20,8000,300K+,0,10033,1,0,Personal,Jacksonville FL,Florida,UX12,no,1,K
UX11034,0,0,No,98,655,5,0,25K,35,30-39,Female,1,2009,5,1 to 10,21000,300K+,2,10034,2,3000,Personal,Orlando FL,Florida,UX8,no,1,K
UX11035,0,20,No,116,630,1,0,1K,50,50-59,Male,1,2004,12,11 to 20,9000,300K+,0,10035,1,3000,Personal,Jacksonville FL,Florida,UX12,yes,1,K
UX11036,0,0,No,91,655,4,1,25K,30,30-39,Female,1,2003,3,1 to 10,25000,300K+,1,10036,1,7000,Personal,Orlando FL,Florida,UX8,no,1,K
UX11037,182,187,No,111,630,3,0,25K,23,20-29,Female,1,2012,37,31 to 40,3000,300K+,0,10037,1,11000,Personal,Jacksonville FL,Florida,UX12,yes,1,K
UX11038,0,0,No,97,667,4,1,1K,35,30-39,Female,1,2007,22,21 to 30,7000,150K - 300K,1,10038,1,3000,Personal,Orlando FL,Florida,UX8,no,1,K
UX11039,0,0,No,111,630,4,0,1K,45,40-49,Female,2,2007,4,1 to 10,30000,150K - 300K,1,10039,1,1000,Personal,Jacksonville FL,Florida,UX8,no,1,K
UX1104,0,0,No,94,562,5,0,25K,53,50-59,Male,1,2012,23,21 to 30,9000,300K+,1,104,1,4500,Personal,Nashville TN,Tennessee,UX11,no,1,K
UX11040,40,45,No,102,630,2,1,1K,53,50-59,Female,2,2003,34,31 to 40,1000,Less than 150K,0,10040,1,5000,Personal,Jacksonville FL,Florida,UX12,yes,1,K
UX11041,151,158,No,115,630,2,1,1K,80,80+,Female,1,2012,0,0,2000,Less than 150K,0,10041,1,2000,Personal,Jacksonville FL,Florida,UX12,yes,1,K
UX11042,,,Yes,,630,3,1,1K,18,0-19,Male,2,2012,50,41 to 50,8000,Less than 150K,1,10042,1,3500,Personal,Jacksonville FL,Florida,UX16,no,1,K
UX11043,13,5,No,97,630,5,1,10K,45,40-49,Female,1,2007,10,11 to 20,20000,300K+,2,10043,2,10000,Small Business,Jacksonville FL,Florida,UX12,no,1,K
UX11044,0,0,No,50,326,4,0,25K,42,40-49,Female,1,2007,0,0,13000,Less than 150K,2,10044,2,13500,Corporate,Hartford CT,Connecticut,UX21,no,1,K
UX11045,0,0,No,51,326,5,0,10K,48,40-49,Male,1,2005,21,21 to 30,6000,300K+,0,10045,1,9000,Personal,Hartford CT,Connecticut,UX17,no,1,K
UX11046,276,293,No,57,326,4,0,25K,37,30-39,Female,2,2011,12,11 to 20,12000,300K+,1,10046,1,5500,Personal,Hartford CT,Connecticut,UX17,yes,1,K
UX11047,0,0,No,49,326,4,0,25K,33,30-39,Male,1,2010,13,11 to 20,3000,300K+,0,10047,1,4500,Personal,Hartford CT,Connecticut,UX21,no,1,K
UX11048,0,0,No,49,326,5,1,5K,42,40-49,Female,1,2012,28,21 to 30,1000,300K+,0,10048,1,10500,Personal,Hartford CT,Connecticut,UX17,no,1,K
UX11049,0,0,No,52,326,4,0,25K,63,60-69,Male,1,2012,7,1 to 10,10000,300K+,0,10049,1,1000,Personal,Hartford CT,Connecticut,UX12,no,1,K
UX1105,0,0,No,90,562,4,1,10K,29,20-29,Female,1,2005,10,11 to 20,25000,300K+,1,105,1,9500,Personal,Nashville TN,Tennessee,UX7,no,1,K
UX11050,0,4,No,55,326,3,1,1K,38,30-39,Female,2,2003,21,21 to 30,16000,300K+,2,10050,2,6000,Personal,Hartford CT,Connecticut,UX17,no,1,K
UX11051,0,0,No,51,326,4,0,1K,34,30-39,Female,2,2003,24,21 to 30,3000,300K+,1,10051,1,3000,Personal,Hartford CT,Connecticut,UX17,no,1,K
UX11052,53,44,No,51,326,3,1,1K,20,20-29,Female,1,2003,7,1 to 10,1000,300K+,1,10052,1,6000,Personal,Hartford CT,Connecticut,UX12,yes,1,K
UX11053,0,0,No,52,326,3,0,1K,16,0-19,Female,1,2009,12,11 to 20,8000,300K+,1,10053,1,3500,Personal,Hartford CT,Connecticut,UX17,no,1,K
UX11054,55,44,No,53,326,3,1,1K,51,50-59,Male,1,2009,24,21 to 30,9000,300K+,0,10054,1,5000,Personal,Hartford CT,Connecticut,UX12,yes,1,K
UX11055,0,0,No,56,326,3,0,1K,75,70-79,Male,1,2012,60,61 to 70,9000,Less than 150K,0,10055,1,3500,Personal,Hartford CT,Connecticut,UX21,no,1,K
UX11056,8,0,No,49,326,5,1,25K,28,20-29,Female,1,2011,10,11 to 20,39000,300K+,2,10056,2,13500,Small Business,Hartford CT,Connecticut,UX21,no,1,K
UX11057,15,13,No,51,326,2,1,1K,51,50-59,Female,1,2004,1,1 to 10,7000,300K+,1,10057,1,3000,Small Business,Hartford CT,Connecticut,UX17,yes,1,K
UX11058,0,37,No,54,326,2,0,1K,15,0-19,Female,1,2012,68,61 to 70,9000,Less than 150K,2,10058,2,6100,Small Business,Hartford CT,Connecticut,UX21,yes,1,K
UX11059,0,4,No,49,326,4,0,25K,56,50-59,Female,2,2009,1,1 to 10,3000,300K+,0,10059,1,1000,Small Business,Hartford CT,Connecticut,UX8,no,1,K
UX1106,0,0,No,101,562,5,1,10K,37,30-39,Female,1,2005,40,31 to 40,13000,300K+,3,106,3,4500,Personal,Nashville TN,Tennessee,UX11,no,1,K
UX11060,0,0,No,97,596,5,1,10K,54,50-59,Female,1,2011,24,21 to 30,8000,Less than 150K,1,10060,1,3000,Corporate,Huntsville AL,Alabama,UX16,no,1,K
UX11061,0,0,No,94,596,4,0,25K,30,30-39,Male,1,2009,13,11 to 20,39000,Less than 150K,2,10061,2,7500,Corporate,Huntsville AL,Alabama,UX16,no,1,K
UX11062,11,15,No,89,596,4,1,1K,55,50-59,Male,0,2005,0,0,10000,300K+,0,10062,1,4500,Personal,Huntsville AL,Alabama,UX8,yes,1,K
UX11063,68,119,No,97,596,4,1,1K,35,30-39,Male,0,2012,2,1 to 10,12000,300K+,3,10063,3,9500,Personal,Huntsville AL,Alabama,UX8,yes,1,K
UX11064,0,0,No,96,596,4,0,1K,33,30-39,Male,2,2003,37,31 to 40,13000,300K+,4,10064,4,2000,Personal,Huntsville AL,Alabama,UX16,no,1,K
UX11065,0,0,No,91,596,4,0,1K,41,40-49,Male,1,2008,43,41 to 50,22000,300K+,1,10065,1,2000,Personal,Huntsville AL,Alabama,UX8,no,1,K
UX11066,,,Yes,,596,4,0,25K,38,30-39,Male,1,2012,14,11 to 20,35000,300K+,2,10066,2,5900,Personal,Huntsville AL,Alabama,UX8,no,1,K
UX11067,0,2,No,113,596,3,0,25K,30,30-39,Male,0,2003,25,21 to 30,1000,300K+,0,10067,1,6000,Personal,Huntsville AL,Alabama,UX8,no,1,K
UX11068,,,Yes,,596,3,0,1K,53,50-59,Female,1,2005,7,1 to 10,8000,300K+,0,10068,1,4000,Personal,Huntsville AL,Alabama,UX16,no,1,K
UX11069,,,Yes,,596,4,1,1K,26,20-29,Female,1,2006,17,11 to 20,9000,300K+,1,10069,1,8000,Personal,Huntsville AL,Alabama,UX8,no,1,K
UX1107,0,0,No,86,562,5,1,25K,50,50-59,Male,1,2008,21,21 to 30,4000,300K+,0,107,1,23500,Personal,Nashville TN,Tennessee,UX13,no,1,K
UX11070,0,0,No,86,596,3,0,1K,79,70-79,Female,1,2007,27,21 to 30,7000,Less than 150K,0,10070,1,3000,Personal,Huntsville AL,Alabama,UX16,no,1,K
UX11071,0,38,No,95,596,2,1,1K,51,50-59,Female,2,2005,30,21 to 30,6000,Less than 150K,0,10071,1,4000,Personal,Huntsville AL,Alabama,UX8,yes,1,K
UX11072,,,Yes,,596,3,0,1K,67,60-69,Female,2,2006,29,21 to 30,5000,Less than 150K,0,10072,1,8000,Personal,Huntsville AL,Alabama,UX8,no,1,K
UX11073,136,117,No,91,596,2,1,1K,40,40-49,Female,2,2005,11,11 to 20,1000,Less than 150K,1,10073,1,7000,Personal,Huntsville AL,Alabama,UX16,yes,1,K
UX11074,29,32,No,77,441,3,1,1K,26,20-29,Male,1,2011,14,11 to 20,7000,150K - 300K,0,10074,1,3000,Personal,Washington DC,Virginia,UX14,yes,1,K
UX11075,0,0,No,81,441,3,1,1K,35,30-39,Male,2,2003,3,1 to 10,14000,150K - 300K,1,10075,1,9000,Personal,Washington DC,Virginia,UX14,no,1,K
UX11076,24,17,No,75,441,2,1,1K,34,30-39,Female,2,2003,35,31 to 40,14000,Less than 150K,2,10076,2,2000,Personal,Washington DC,Virginia,UX5,yes,1,K
UX11077,0,14,No,91,441,4,0,1K,47,40-49,Male,1,2009,14,11 to 20,7000,300K+,0,10077,1,6500,Small Business,Washington DC,Virginia,UX14,yes,1,K
UX11078,0,16,No,98,441,4,0,1K,57,50-59,Male,1,2005,23,21 to 30,5000,300K+,0,10078,1,15000,Small Business,Washington DC,Virginia,UX14,yes,1,K
UX11079,0,0,No,52,258,3,0,25K,40,40-49,Male,1,2005,0,0,2000,300K+,2,10079,2,9000,Personal,New York NY,New York,UX7,no,1,K
UX1108,0,0,No,93,562,4,1,1K,56,50-59,Male,1,2006,23,21 to 30,3000,300K+,0,108,1,4500,Personal,Nashville TN,Tennessee,UX7,no,1,K
UX11080,0,0,No,49,258,4,1,1K,38,30-39,Male,1,2010,14,11 to 20,7000,300K+,2,10080,2,500,Personal,New York NY,New York,UX13,no,1,K
UX1613,1,5,No,34,113,4,1,1K,23,20-29,Male,0,2003,39,31 to 40,4000,300K+,0,613,1,5200,Personal,Wichita Falls TX,Texas,UX15,no,1,K
UX1614,0,0,No,30,158,4,1,1K,33,30-39,Male,0,2006,21,21 to 30,2000,300K+,1,614,1,4500,Personal,Abilene TX,Texas,UX21,no,1,K
UX1615,8,12,No,57,309,5,1,25K,52,50-59,Male,1,2004,27,21 to 30,5000,300K+,1,615,1,6500,Personal,Midland/Odessa TX,Texas,UX9,yes,1,K
UX1616,0,0,No,46,282,4,0,1K,55,50-59,Male,1,2009,6,1 to 10,9000,300K+,0,616,1,6000,Personal,Lubbock TX,Texas,UX9,no,1,K
UX1617,0,0,No,48,309,4,0,1K,40,40-49,Male,3,2004,6,1 to 10,2000,300K+,0,617,1,2000,Personal,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX1618,0,0,No,24,113,4,1,1K,33,30-39,Female,1,2011,4,1 to 10,27000,300K+,3,618,3,9000,Personal,Wichita Falls TX,Texas,UX15,no,1,K
UX1619,0,0,No,25,89,4,0,1K,34,30-39,Male,2,2003,19,11 to 20,2000,300K+,2,619,2,11000,Personal,Waco TX,Texas,UX16,no,1,K
UX1620,10,19,No,20,89,2,0,5K,35,30-39,Female,0,2004,6,1 to 10,24000,300K+,2,620,2,5500,Personal,Waco TX,Texas,UX18,yes,1,K
UX1621,0,0,No,32,140,5,0,1K,48,40-49,Male,2,2007,7,1 to 10,5000,300K+,1,621,1,12000,Personal,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX1622,0,0,No,51,312,4,1,10K,31,30-39,Female,0,2004,17,11 to 20,9000,300K+,0,622,1,22500,Personal,Amarillo TX,Texas,UX17,no,1,K
UX1623,24,21,No,32,158,4,1,1K,58,50-59,Male,1,2004,9,1 to 10,2000,300K+,0,623,1,6000,Personal,Dallas/Fort Worth TX,Texas,UX17,yes,1,K
UX1624,0,0,No,29,134,4,1,25K,28,20-29,Male,1,2004,19,11 to 20,10000,300K+,0,624,1,9000,Personal,Dallas/Fort Worth TX,Texas,UX15,no,1,K
UX1625,0,0,No,39,229,5,1,25K,45,40-49,Male,1,2003,10,11 to 20,9000,300K+,2,625,2,8000,Personal,San Angelo TX,Texas,UX20,no,1,K
UX1626,0,0,No,52,309,4,1,1K,29,20-29,Male,2,2004,19,11 to 20,21000,300K+,1,626,1,8000,Personal,Midland/Odessa TX,Texas,UX7,no,1,K
